time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.66928e-06	0.00188558
1	3.66928e-06	7.43388e-06	53.4846
2	7.43388e-06	1.12989e-05	1919.71
3	1.12989e-05	1.52698e-05	5944.42
4	1.52698e-05	1.93525e-05	8281.36
5	1.93525e-05	2.35537e-05	8808.36
6	2.35537e-05	2.78802e-05	8484.22
7	2.78802e-05	3.23399e-05	7886.44
8	3.23399e-05	3.69412e-05	7272.22
9	3.69412e-05	4.16934e-05	6727.63
10	4.16934e-05	4.66067e-05	6059.53
11	4.66067e-05	5.16925e-05	6059.53
12	5.16925e-05	5.69632e-05	5415.28
13	5.69632e-05	6.24329e-05	5415.28
14	6.24329e-05	6.81171e-05	4999.19
15	6.81171e-05	7.40333e-05	4999.19
16	7.40333e-05	8.02015e-05	4782.96
17	8.02015e-05	8.66438e-05	4782.96
18	8.66438e-05	9.33859e-05	4740.43
19	9.33859e-05	0.000100457	4740.43
20	0.000100457	0.000107891	4844.55
21	0.000107891	0.000115727	4844.55
22	0.000115727	0.000124011	5070.02
23	0.000124011	0.000132797	5070.02
24	0.000132797	0.00014215	5394.95
25	0.00014215	0.000152149	5394.95
26	0.000152149	0.00016289	5800.13
27	0.00016289	0.00017449	5800.13
28	0.00017449	0.000187101	6264.97
29	0.000187101	0.000200914	6264.97
30	0.000200914	0.000216184	6757.87
31	0.000216184	0.000233254	6757.87
32	0.000233254	0.000252606	7217.59
33	0.000252606	0.000274947	7217.59
34	0.000274947	0.000301371	7519.2
35	0.000301371	0.000333711	7519.2
36	0.000333711	0.000375404	7388.95
37	0.000375404	0.000434168	7388.95
38	0.000434168	0.000534625	6556.78
39	0.000534625	inf	6556.78
