time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.15386e-06	39355.2
1	2.15386e-06	4.36367e-06	34337.4
2	4.36367e-06	6.63242e-06	3929.29
3	6.63242e-06	8.96333e-06	2346.31
4	8.96333e-06	1.13599e-05	2736.01
5	1.13599e-05	1.3826e-05	3612.62
6	1.3826e-05	1.63656e-05	4608.03
7	1.63656e-05	1.89835e-05	5551.3
8	1.89835e-05	2.16844e-05	6376.83
9	2.16844e-05	2.4474e-05	7061.33
10	2.4474e-05	2.73581e-05	7791.62
11	2.73581e-05	3.03434e-05	7791.62
12	3.03434e-05	3.34373e-05	8272.01
13	3.34373e-05	3.6648e-05	8272.01
14	3.6648e-05	3.99846e-05	8322.85
15	3.99846e-05	4.34575e-05	8322.85
16	4.34575e-05	4.70781e-05	8148.62
17	4.70781e-05	5.08598e-05	8148.62
18	5.08598e-05	5.48174e-05	7919.98
19	5.48174e-05	5.89681e-05	7919.98
20	5.89681e-05	6.33318e-05	7751.78
21	6.33318e-05	6.79314e-05	7751.78
22	6.79314e-05	7.27941e-05	7710.36
23	7.27941e-05	7.79516e-05	7710.36
24	7.79516e-05	8.34421e-05	7827.74
25	8.34421e-05	8.93115e-05	7827.74
26	8.93115e-05	9.56161e-05	8115.44
27	9.56161e-05	0.000102426	8115.44
28	0.000102426	0.000109828	8573.56
29	0.000109828	0.000117936	8573.56
30	0.000117936	0.0001269	9191.19
31	0.0001269	0.00013692	9191.19
32	0.00013692	0.00014828	9932.16
33	0.00014828	0.000161394	9932.16
34	0.000161394	0.000176904	10697.4
35	0.000176904	0.000195888	10697.4
36	0.000195888	0.000220362	11217.6
37	0.000220362	0.000254856	11217.6
38	0.000254856	0.000313824	10940.7
39	0.000313824	inf	10940.7
