time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.28108e-06	48741
1	2.28108e-06	4.62141e-06	10395.1
2	4.62141e-06	7.02415e-06	2649.94
3	7.02415e-06	9.49274e-06	1839.21
4	9.49274e-06	1.20309e-05	2142.03
5	1.20309e-05	1.46426e-05	2917.46
6	1.46426e-05	1.73323e-05	3906.48
7	1.73323e-05	2.01047e-05	4910.47
8	2.01047e-05	2.29652e-05	5799.6
9	2.29652e-05	2.59195e-05	6506.54
10	2.59195e-05	2.89739e-05	7195.37
11	2.89739e-05	3.21356e-05	7195.37
12	3.21356e-05	3.54122e-05	7649.16
13	3.54122e-05	3.88125e-05	7649.16
14	3.88125e-05	4.23462e-05	7850.25
15	4.23462e-05	4.60242e-05	7850.25
16	4.60242e-05	4.98587e-05	7991.25
17	4.98587e-05	5.38637e-05	7991.25
18	5.38637e-05	5.80551e-05	8134.85
19	5.80551e-05	6.24509e-05	8134.85
20	6.24509e-05	6.70723e-05	8292.83
21	6.70723e-05	7.19437e-05	8292.83
22	7.19437e-05	7.70935e-05	8473.09
23	7.70935e-05	8.25556e-05	8473.09
24	8.25556e-05	8.83704e-05	8692.85
25	8.83704e-05	9.45865e-05	8692.85
26	9.45865e-05	0.000101263	8973.98
27	0.000101263	0.000108475	8973.98
28	0.000108475	0.000116315	9334.96
29	0.000116315	0.000124902	9334.96
30	0.000124902	0.000134395	9784.33
31	0.000134395	0.000145007	9784.33
32	0.000145007	0.000157037	10309.9
33	0.000157037	0.000170926	10309.9
34	0.000170926	0.000187353	10837.3
35	0.000187353	0.000207458	10837.3
36	0.000207458	0.000233377	11105.9
37	0.000233377	0.000269908	11105.9
38	0.000269908	0.000332359	10651.3
39	0.000332359	inf	10651.3
