time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.97545e-06	0.00321303
1	1.97545e-06	4.00221e-06	0.230484
2	4.00221e-06	6.08302e-06	34.6979
3	6.08302e-06	8.22085e-06	434.278
4	8.22085e-06	1.04189e-05	1776.57
5	1.04189e-05	1.26807e-05	4117.76
6	1.26807e-05	1.501e-05	7009.8
7	1.501e-05	1.7411e-05	9955.46
8	1.7411e-05	1.98882e-05	12594.2
9	1.98882e-05	2.24467e-05	14717.3
10	2.24467e-05	2.50919e-05	16734.2
11	2.50919e-05	2.78299e-05	16734.2
12	2.78299e-05	3.06675e-05	17644.7
13	3.06675e-05	3.36122e-05	17644.7
14	3.36122e-05	3.66725e-05	17133.9
15	3.66725e-05	3.98576e-05	17133.9
16	3.98576e-05	4.31784e-05	15925.4
17	4.31784e-05	4.66468e-05	15925.4
18	4.66468e-05	5.02765e-05	14501
19	5.02765e-05	5.40834e-05	14501
20	5.40834e-05	5.80857e-05	13123.1
21	5.80857e-05	6.23043e-05	13123.1
22	6.23043e-05	6.67641e-05	11908.4
23	6.67641e-05	7.14944e-05	11908.4
24	7.14944e-05	7.65301e-05	10892.9
25	7.65301e-05	8.19133e-05	10892.9
26	8.19133e-05	8.76957e-05	10077.5
27	8.76957e-05	9.39411e-05	10077.5
28	9.39411e-05	0.00010073	9451.65
29	0.00010073	0.000108167	9451.65
30	0.000108167	0.000116388	9006.01
31	0.000116388	0.000125578	9006.01
32	0.000125578	0.000135997	8740.47
33	0.000135997	0.000148025	8740.47
34	0.000148025	0.00016225	8679.06
35	0.00016225	0.000179661	8679.06
36	0.000179661	0.000202108	8875.56
37	0.000202108	0.000233745	8875.56
38	0.000233745	0.000287828	9049.09
39	0.000287828	inf	9049.09
