time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.40436e-06	26726.2
1	2.40436e-06	4.87117e-06	8828.35
2	4.87117e-06	7.40378e-06	1943.46
3	7.40378e-06	1.00058e-05	1574.02
4	1.00058e-05	1.26811e-05	2236.87
5	1.26811e-05	1.54339e-05	3410.61
6	1.54339e-05	1.8269e-05	4784.58
7	1.8269e-05	2.11913e-05	6062.38
8	2.11913e-05	2.42064e-05	7061.95
9	2.42064e-05	2.73203e-05	7735.42
10	2.73203e-05	3.05398e-05	8210.35
11	3.05398e-05	3.38724e-05	8210.35
12	3.38724e-05	3.73261e-05	8282.85
13	3.73261e-05	4.09102e-05	8282.85
14	4.09102e-05	4.46348e-05	8090.57
15	4.46348e-05	4.85116e-05	8090.57
16	4.85116e-05	5.25534e-05	7892.49
17	5.25534e-05	5.67748e-05	7892.49
18	5.67748e-05	6.11927e-05	7803.66
19	6.11927e-05	6.58261e-05	7803.66
20	6.58261e-05	7.06973e-05	7863.43
21	7.06973e-05	7.58319e-05	7863.43
22	7.58319e-05	8.12601e-05	8075.8
23	8.12601e-05	8.70174e-05	8075.8
24	8.70174e-05	9.31464e-05	8427.84
25	9.31464e-05	9.96985e-05	8427.84
26	9.96985e-05	0.000106736	8895.13
27	0.000106736	0.000114338	8895.13
28	0.000114338	0.000122601	9442.2
29	0.000122601	0.000131652	9442.2
30	0.000131652	0.000141658	10024.1
31	0.000141658	0.000152844	10024.1
32	0.000152844	0.000165525	10592
33	0.000165525	0.000180164	10592
34	0.000180164	0.000197478	11090.4
35	0.000197478	0.00021867	11090.4
36	0.00021867	0.00024599	11375.8
37	0.00024599	0.000284496	11375.8
38	0.000284496	0.000350322	11039.5
39	0.000350322	inf	11039.5
