time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.3796e-06	0.00070362
1	3.3796e-06	6.847e-06	0.719999
2	6.847e-06	1.04069e-05	37.1516
3	1.04069e-05	1.40643e-05	115.021
4	1.40643e-05	1.78247e-05	213.393
5	1.78247e-05	2.16942e-05	402.743
6	2.16942e-05	2.56792e-05	752.402
7	2.56792e-05	2.97868e-05	1297.07
8	2.97868e-05	3.40249e-05	2019.33
9	3.40249e-05	3.84019e-05	2862.3
10	3.84019e-05	4.29273e-05	4204.8
11	4.29273e-05	4.76115e-05	4204.8
12	4.76115e-05	5.24662e-05	5915.59
13	5.24662e-05	5.7504e-05	5915.59
14	5.7504e-05	6.27395e-05	7367.16
15	6.27395e-05	6.81887e-05	7367.16
16	6.81887e-05	7.38699e-05	8506.35
17	7.38699e-05	7.98036e-05	8506.35
18	7.98036e-05	8.60134e-05	9329.46
19	8.60134e-05	9.25263e-05	9329.46
20	9.25263e-05	9.93733e-05	9856.7
21	9.93733e-05	0.000106591	9856.7
22	0.000106591	0.00011422	10129.8
23	0.00011422	0.000122313	10129.8
24	0.000122313	0.000130928	10204.4
25	0.000130928	0.000140138	10204.4
26	0.000140138	0.00015003	10133.5
27	0.00015003	0.000160715	10133.5
28	0.000160715	0.00017233	9956.68
29	0.00017233	0.000185053	9956.68
30	0.000185053	0.000199117	9696.75
31	0.000199117	0.000214839	9696.75
32	0.000214839	0.000232664	9363.47
33	0.000232664	0.000253241	9363.47
34	0.000253241	0.000277579	8945.22
35	0.000277579	0.000307366	8945.22
36	0.000307366	0.000345768	8339.94
37	0.000345768	0.000399892	8339.94
38	0.000399892	0.000492418	7517.87
39	0.000492418	inf	7517.87
