time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.11097e-05	3.09919
1	1.11097e-05	2.2508e-05	4594.23
2	2.2508e-05	3.42103e-05	10223.2
3	3.42103e-05	4.62332e-05	9803.66
4	4.62332e-05	5.85949e-05	8225.46
5	5.85949e-05	7.13149e-05	6793.55
6	7.13149e-05	8.44147e-05	5582.93
7	8.44147e-05	9.79176e-05	4556.42
8	9.79176e-05	0.000111849	3707.41
9	0.000111849	0.000126238	3029.54
10	0.000126238	0.000141114	2281.19
11	0.000141114	0.000156512	2281.19
12	0.000156512	0.000172471	1659.88
13	0.000172471	0.000189032	1659.88
14	0.000189032	0.000206242	1292.96
15	0.000206242	0.000224155	1292.96
16	0.000224155	0.000242831	1068.13
17	0.000242831	0.000262337	1068.13
18	0.000262337	0.00028275	925.41
19	0.00028275	0.00030416	925.41
20	0.00030416	0.000326668	832.46
21	0.000326668	0.000350393	832.46
22	0.000350393	0.000375475	770.511
23	0.000375475	0.000402077	770.511
24	0.000402077	0.000430398	727.644
25	0.000430398	0.000460672	727.644
26	0.000460672	0.000493192	695.782
27	0.000493192	0.000528315	695.782
28	0.000528315	0.000566497	669.426
29	0.000566497	0.00060832	669.426
30	0.00060832	0.000654553	644.645
31	0.000654553	0.000706237	644.645
32	0.000706237	0.000764832	617.762
33	0.000764832	0.000832475	617.762
34	0.000832475	0.00091248	582.867
35	0.00091248	0.0010104	582.867
36	0.0010104	0.00113663	523.814
37	0.00113663	0.00131456	523.814
38	0.00131456	0.00161872	431.066
39	0.00161872	inf	431.066
