time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.67003e-05	2253.37
1	1.67003e-05	3.38344e-05	4960.45
2	3.38344e-05	5.14254e-05	4982.45
3	5.14254e-05	6.94985e-05	3709.75
4	6.94985e-05	8.80808e-05	2731.81
5	8.80808e-05	0.000107202	2083
6	0.000107202	0.000126893	1660.38
7	0.000126893	0.000147191	1384
8	0.000147191	0.000168134	1199.43
9	0.000168134	0.000189763	1072.4
10	0.000189763	0.000212125	948.483
11	0.000212125	0.000235272	948.483
12	0.000235272	0.000259261	855.196
13	0.000259261	0.000284156	855.196
14	0.000284156	0.000310027	809.253
15	0.000310027	0.000336954	809.253
16	0.000336954	0.000365027	790.897
17	0.000365027	0.000394349	790.897
18	0.000394349	0.000425035	790.004
19	0.000425035	0.000457218	790.004
20	0.000457218	0.000491052	800.247
21	0.000491052	0.000526716	800.247
22	0.000526716	0.000564419	817.2
23	0.000564419	0.000604409	817.2
24	0.000604409	0.00064698	837.936
25	0.00064698	0.00069249	837.936
26	0.00069249	0.000741373	860.87
27	0.000741373	0.000794172	860.87
28	0.000794172	0.000851567	885.128
29	0.000851567	0.000914436	885.128
30	0.000914436	0.000983934	909.226
31	0.000983934	0.00106163	909.226
32	0.00106163	0.00114971	929.476
33	0.00114971	0.00125139	929.476
34	0.00125139	0.00137165	939.092
35	0.00137165	0.00151884	939.092
36	0.00151884	0.00170861	923.589
37	0.00170861	0.00197606	923.589
38	0.00197606	0.00243328	846.995
39	0.00243328	inf	846.995
