time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.65708e-05	1457.36
1	1.65708e-05	3.3572e-05	6214.34
2	3.3572e-05	5.10266e-05	5146.77
3	5.10266e-05	6.89595e-05	3813.76
4	6.89595e-05	8.73977e-05	2831.19
5	8.73977e-05	0.00010637	2145.38
6	0.00010637	0.000125909	1687.99
7	0.000125909	0.00014605	1393.01
8	0.00014605	0.00016683	1204.83
9	0.00016683	0.000188291	1083.81
10	0.000188291	0.00021048	976.255
11	0.00021048	0.000233447	976.255
12	0.000233447	0.00025725	900.978
13	0.00025725	0.000281952	900.978
14	0.000281952	0.000307622	863.145
15	0.000307622	0.000334341	863.145
16	0.000334341	0.000362196	842.671
17	0.000362196	0.00039129	842.671
18	0.00039129	0.000421738	832.126
19	0.000421738	0.000453672	832.126
20	0.000453672	0.000487244	829.398
21	0.000487244	0.000522631	829.398
22	0.000522631	0.000560042	833.654
23	0.000560042	0.000599722	833.654
24	0.000599722	0.000641963	843.827
25	0.000641963	0.000687119	843.827
26	0.000687119	0.000735624	858.641
27	0.000735624	0.000788013	858.641
28	0.000788013	0.000844962	876.848
29	0.000844962	0.000907344	876.848
30	0.000907344	0.000976303	897.021
31	0.000976303	0.00105339	897.021
32	0.00105339	0.00114079	916.908
33	0.00114079	0.00124168	916.908
34	0.00124168	0.00136102	931.517
35	0.00136102	0.00150707	931.517
36	0.00150707	0.00169536	921.739
37	0.00169536	0.00196074	921.739
38	0.00196074	0.00241441	839.33
39	0.00241441	inf	839.33
