time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.57426e-05	522.118
1	1.57426e-05	3.18942e-05	6066.33
2	3.18942e-05	4.84765e-05	6740.29
3	4.84765e-05	6.55132e-05	5497.61
4	6.55132e-05	8.30299e-05	4059.92
5	8.30299e-05	0.000101054	3026.57
6	0.000101054	0.000119617	2368.23
7	0.000119617	0.000138751	1949.51
8	0.000138751	0.000158492	1674.17
9	0.000158492	0.000178881	1486.79
10	0.000178881	0.000199961	1304.66
11	0.000199961	0.000221781	1304.66
12	0.000221781	0.000244394	1158.19
13	0.000244394	0.000267861	1158.19
14	0.000267861	0.000292248	1060.83
15	0.000292248	0.000317632	1060.83
16	0.000317632	0.000344095	981.548
17	0.000344095	0.000371735	981.548
18	0.000371735	0.000400661	911.699
19	0.000400661	0.000430999	911.699
20	0.000430999	0.000462893	851.111
21	0.000462893	0.000496512	851.111
22	0.000496512	0.000532054	800.717
23	0.000532054	0.00056975	800.717
24	0.00056975	0.00060988	760.634
25	0.00060988	0.00065278	760.634
26	0.00065278	0.00069886	730.145
27	0.00069886	0.000748631	730.145
28	0.000748631	0.000802735	707.757
29	0.000802735	0.000861998	707.757
30	0.000861998	0.000927512	690.94
31	0.000927512	0.00100075	690.94
32	0.00100075	0.00108378	675.62
33	0.00108378	0.00117963	675.62
34	0.00117963	0.001293	654.124
35	0.001293	0.00143175	654.124
36	0.00143175	0.00161063	604.852
37	0.00161063	0.00186275	604.852
38	0.00186275	0.00229375	507.312
39	0.00229375	inf	507.312
