Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
41250	-15432.52172545803	-15414.643138434998	-17.878587023031443	0.9908111411484727	9.682621797157424	0.007011289834631591
42000	-15438.224442768162	-15421.232798953453	-16.99164381470797	0.8696317456354155	9.484083638508205	0.004840067960417775
42750	-15435.909716446475	-15418.977831542885	-16.93188490358945	0.7562189532074655	11.219997457579398	0.005049762969390868
43500	-15441.867241505302	-15423.43313281782	-18.434108687482183	0.46373592340548875	12.187480065584241	0.006297978868563872
44250	-15437.841301706962	-15420.747695425629	-17.0936062813324	0.3849805804149163	11.162237937610326	0.006546819911346189
45000	-15440.925215702604	-15423.602446428595	-17.322769274010167	0.6992034904054802	11.515699387923554	0.006064301051321765
45750	-15434.976602997402	-15418.952441747171	-16.024161250231217	0.5273377570695221	10.381193550115928	0.0073958793744809265
46500	-15436.855893094156	-15417.42004925121	-19.435843842945424	0.304779867177088	12.102530219764642	0.005220705424072524
47250	-15430.332418301576	-15414.534388193388	-15.798030108188712	0.6465984389480545	10.0549156965262	0.0054975891873361125
48000	-15430.271677995275	-15411.286155635547	-18.98552235972823	0.571231543771542	12.407604500798968	0.00569908597213619
48750	-15436.962371280857	-15418.515607404199	-18.446763876657958	0.7149479314498602	12.035205482524725	0.004659546426519206
49500	-15431.061436785883	-15415.072339193743	-15.989097592139888	0.7460021174924395	10.119699445869838	0.005552305999126154
50250	-15435.224709159747	-15417.242633679194	-17.98207548055409	0.7921114561018379	11.537511322259485	0.006389548967473177
51000	-15432.754316800765	-15416.413522022249	-16.340794778516162	0.74829208476002	9.984384073095146	0.00710121562852814
51750	-15434.115031063047	-15415.479254493273	-18.63577656977332	0.29582266245635114	11.552489686076155	0.005336188378256883
52500	-15433.229982375524	-15412.143828644532	-21.0861537309929	0.21929531743685302	11.720377646346238	0.006507740698115855
53250	-15430.019026749309	-15413.528744491685	-16.490282257624667	0.7543435971362255	10.77302318809433	0.0070031182188492235
54000	-15433.527601723516	-15416.516634734724	-17.010966988791296	0.6633010658828609	11.539856984370898	0.0051045058723543256
54750	-15434.276374882822	-15417.188374118747	-17.088000764076092	0.7120744412051816	11.51521170024777	0.004644191817643989
55500	-15441.210165274417	-15424.827598023601	-16.38256725081616	0.606324439450984	11.461752776455494	0.004079228575569883
56250	-15445.561941276997	-15427.975226442943	-17.58671483405562	0.34185956671418166	11.388052364669969	0.004691734853204029
57000	-15446.250772037798	-15429.0204637548	-17.230308282998173	0.9073765982253841	10.634347992286001	0.0052173799059278755
57750	-15437.649634231342	-15419.708219058864	-17.941415172478013	0.5983873101592737	12.046727935357547	0.004792066921765101
58500	-15441.16543612188	-15424.776713499217	-16.388722622664233	0.8468322603851934	10.392317576821162	0.004716157135330462
59250	-15432.477236250457	-15415.933462653618	-16.543773596838157	0.6908615314181955	11.178519148965316	0.005557539736935904
60000	-15435.565816934286	-15418.262247042305	-17.30356989198191	0.7778640485487917	11.259430588066245	0.006099445886221298
60750	-15433.64140876669	-15417.504726588062	-16.136682178629595	0.6017220104976155	10.838349614387418	0.007521461911914389
61500	-15435.19357218742	-15417.391669017094	-17.801903170325822	0.6544852165520344	11.76896471118658	0.007040115169778675
62250	-15434.373965035596	-15417.577625980304	-16.796339055291604	0.6938997223311053	11.240899280741225	0.006126891926944027
63000	-15434.009113868939	-15417.06143246262	-16.947681406318285	0.3746961162549797	10.715748141299954	0.006330034120827138
63750	-15430.269431989895	-15413.933618937806	-16.335813052088664	0.7687988813186885	9.919900257224798	0.006556377729393196
64500	-15429.552095176843	-15412.885875667245	-16.666219509597486	0.5325849937637531	11.46457904939676	0.005771084680565615
65250	-15431.31555891345	-15415.38881327264	-15.926745640808349	0.5515360732132043	10.675010501255288	0.006700349438136586
66000	-15437.91917931431	-15421.762083183943	-16.15709613036785	0.7126379727622538	10.33331031996754	0.007077539794657591
66750	-15430.393971353282	-15413.72983887549	-16.66413247779187	0.7365430540200626	9.568311703290025	0.006863167047321639
67500	-15427.492883830466	-15411.301679050948	-16.191204779517737	0.6942917332453282	10.882532328355538	0.005705659247734039
68250	-15433.382508659273	-15416.748405237313	-16.634103421960614	0.4205682646625722	11.197564477888804	0.005638677464065221
69000	-15431.688161505432	-15414.897917556009	-16.790243949423232	0.492192239582289	11.509584707778505	0.005694822210271132
69750	-15432.740898488242	-15415.851160201966	-16.889738286275737	0.380403791902413	11.194053327306603	0.004873225771314661
70500	-15427.71107993574	-15411.346001606618	-16.36507832912087	0.514279992416239	9.739446047407153	0.005653316516073004
71250	-15430.382720833772	-15412.085909221438	-18.29681161233381	0.3422660591330646	9.786252179931166	0.0073343967531476605
72000	-15432.888447043322	-15414.169843792924	-18.71860325039765	1.0267363404178185	10.884695648924588	0.005532769473478003
72750	-15428.500187088106	-15412.31694814737	-16.183238940736018	0.500150470079132	10.05921032446784	0.006539010378339256
73500	-15434.672875467324	-15418.294496627605	-16.378378839719073	0.7249476748393255	10.760144853790583	0.006653549459980631
74250	-15432.110174939813	-15416.144851695408	-15.965323244404972	0.5685247415749215	11.142179398261035	0.00440359547211523
75000	-15436.91708016368	-15416.973395120314	-19.943685043364333	0.30942135371593643	12.354667283990416	0.005263297526835642
75750	-15439.953635702022	-15424.096743654989	-15.856892047033236	0.6909259323190177	10.624547604672784	0.0053194314157749435
76500	-15443.95002958439	-15426.878387638262	-17.071641946126963	0.7288993806934376	11.397211048947197	0.005085834790289667
77250	-15443.154652619254	-15424.11036095744	-19.04429166181331	0.3927995882611945	12.338641586296362	0.005553354385046767
78000	-15437.710881821866	-15422.170273698934	-15.540608122932294	0.5503997873694714	10.307332214049058	0.004457947490497836
78750	-15433.99899735594	-15418.288955907243	-15.710041448698389	0.5735826206320869	10.858366630222713	0.004573492591176182
79500	-15430.241056473827	-15414.11183834256	-16.129218131267876	0.44712502785327096	10.719784159532914	0.005348753446633059
80250	-15431.597180776482	-15413.88549404293	-17.7116867335509	0.48568348443889847	12.052149552066837	0.004416609062940863
81000	-15431.027206791636	-15414.121042009572	-16.90616478206416	0.37338956457608063	10.648330689798149	0.006048387625331976
81750	-15432.575247862043	-15414.906276455851	-17.668971406192217	0.5805672773796827	11.975035644819705	0.004739531257344567
82500	-15437.724894025841	-15421.558918625487	-16.165975400354853	0.4322337267221799	10.823608185286087	0.00494623302801888
83250	-15430.85001756461	-15414.466185915142	-16.38383164946795	0.7959810676912891	10.064882549151791	0.006285741430500437
84000	-15431.30368829251	-15415.508964281953	-15.79472401055613	0.6183635962829415	10.119559975466121	0.006015233824264805
84750	-15430.43465331035	-15414.81446987657	-15.620183433781307	0.5916641462596431	10.46820526635495	0.005359500766986257
85500	-15429.53541842551	-15413.775259206206	-15.760159219304736	0.5889301699888052	10.330205003015017	0.0060475449963447656
86250	-15433.78516448186	-15417.765611290683	-16.019553191177383	0.5321066763856981	10.175488419581226	0.006770501832082915
87000	-15432.348073960564	-15415.378316688048	-16.969757272516308	0.5701356817611611	11.631122427518594	0.00529739969879567
87750	-15429.405749687003	-15413.0526348518	-16.35311483520368	0.5560166090279528	11.343260349310514	0.0049969249435419015
88500	-15428.950474360132	-15412.76730666011	-16.1831677000232	0.5304695938159414	11.077525628023771	0.005991308629190784
89250	-15437.334983034149	-15421.178645284737	-16.156337749412053	0.6780822591575507	10.979873178497833	0.0049922656471164594
90000	-15432.742487900225	-15417.070807555065	-15.6716803451605	0.6440789795992242	10.372291666438526	0.005375382894697535
90750	-15434.519712349653	-15417.584570528452	-16.935141821201547	0.7669512126781487	11.209351479787703	0.005272381457821485
91500	-15433.94895166323	-15414.467732377443	-19.481219285786626	0.41691179753883284	12.604873764798564	0.004987852964733602
92250	-15431.19669857289	-15412.918939714538	-18.27775885835281	0.77139787168969	11.79602262142592	0.004931202102586316
93000	-15428.36368944494	-15412.307821665792	-16.055867779146322	0.5725561862733775	10.840992760068017	0.00707050028635552
93750	-15430.805079473035	-15415.021524065485	-15.78355540755017	0.5692742040482058	10.840857340106918	0.005462069133058475
94500	-15434.159638927487	-15417.482015872372	-16.677623055115227	0.7131358286385194	11.225421071194319	0.005254037034950193
95250	-15433.369874701159	-15416.679768715789	-16.69010598536913	0.8527613823596347	10.517089857518295	0.005403926251248354
96000	-15439.782948026457	-15423.02053038577	-16.762417640687538	0.5553743131034348	11.428635325880078	0.006508095721029068
96750	-15437.368079941107	-15415.525914352469	-21.84216558863852	0.5458379178807446	13.340896796643845	0.0037849890408305355
97500	-15432.852514359729	-15413.903891995791	-18.948622363936988	0.4000783712254272	12.331255748399249	0.005510538702299705
98250	-15429.452572846112	-15413.187535860518	-16.265036985593728	0.7406895009160257	10.717394682339028	0.006230503505274507
99000	-15432.648086891997	-15416.204369428104	-16.443717463893623	0.7364919727431468	10.71801621029269	0.007732305146071616
99750	-15432.161967006048	-15415.333875593871	-16.8280914121777	0.40527688509107535	10.759903666671004	0.008056176048199772
100500	-15432.492038518069	-15415.118973922894	-17.37306459517518	0.8529046963323317	10.922767811250273	0.007253786236690325
101250	-15432.577706682294	-15416.05671576451	-16.520990917785603	0.7540746974462534	10.761229840650824	0.0072073675003187666
102000	-15432.08443190883	-15414.070878588227	-18.01355332060309	0.3877613787351803	11.880215195110859	0.005908473921505708
102750	-15433.041548674662	-15414.447510234762	-18.594038439900036	0.35857114131547135	12.092820527996876	0.005041165150642065
103500	-15435.28561301559	-15417.949876944527	-17.33573607106414	0.7731871505137276	11.460906548900555	0.004531998367718011
104250	-15431.29378551477	-15415.209256466298	-16.084529048472092	0.48599977354778773	10.993921793439508	0.005647759681940532
105000	-15432.819443681581	-15416.581779464768	-16.237664216812085	0.7155500091219483	10.75793836263735	0.0064036883350378675
105750	-15433.115088215789	-15415.195075746247	-17.920012469541504	0.38850814400936573	11.75205755817867	0.006711366171787982
106500	-15434.192793686514	-15413.694838389585	-20.49795529692926	1.2049630751692384	10.64331979899645	0.007715705693702029
107250	-15431.039349208886	-15415.271748698196	-15.767600510689515	0.5706538210617809	10.228881016594281	0.006143834403527823
108000	-15432.631557319912	-15415.830386946025	-16.801170373886393	0.6594847086947023	9.468293838889409	0.007487566772607635
108750	-15434.918881727488	-15414.328564555892	-20.59031717159601	1.1896146108742722	10.89071772823989	0.006627695452104752
109500	-15433.626512597028	-15417.248424993262	-16.37808760376584	0.44691609275598854	10.705615124360126	0.0073901827685887945
110250	-15429.244526091577	-15413.186347081288	-16.058179010289376	0.5925684060443279	10.835006237490601	0.007188750159913558
111000	-15428.387896515866	-15412.310682711073	-16.07721380479318	0.4883515865583863	10.574418738128426	0.006960578055336772
111750	-15430.875002712775	-15412.078755621797	-18.796247090978422	0.48099807226600955	12.434116641839111	0.004958655026043247
112500	-15433.571280540033	-15416.469912397091	-17.101368142940597	0.3704079522914336	10.400364904294122	0.006917636128732805
113250	-15428.815229027481	-15412.259244847106	-16.555984180375546	0.769321387095377	9.686848502782427	0.006721426351664956
114000	-15427.249169751933	-15410.69313211718	-16.556037634752688	0.7421604836072618	10.937665818581669	0.006461812245412564
114750	-15431.295486373934	-15414.319689254035	-16.975797119899454	0.6457331378736334	11.530822522486623	0.005448668568845493
115500	-15432.200293058522	-15413.91403039017	-18.286262668352723	0.6072954895978822	12.185657078100744	0.004765979529092883
116250	-15427.28202185403	-15410.164742091174	-17.11727976285548	0.8528459692976816	10.767093568810177	0.006749551008866708
117000	-15431.551721471451	-15414.110990562496	-17.440730908955224	0.3502598459082267	11.179745469067205	0.006062465727311555
117750	-15437.013487595457	-15420.269937179648	-16.74355041580974	0.40578455128477864	10.832224655935923	0.007123997478574146
118500	-15435.533425161322	-15415.646283337768	-19.887141823554238	0.5021051934681515	12.696284724186444	0.006390573964881664
119250	-15430.224610572	-15414.25303698346	-15.971573588539764	0.6217753363117773	10.980052522617274	0.005327349750642899
120000	-15432.666515315754	-15414.386166048953	-18.280349266799966	1.0188912217734418	10.644002943257771	0.005865827547523267
120750	-15431.99139333325	-15416.350654450078	-15.64073888317274	0.614141889573802	10.625201462258	0.005132476434116235
121500	-15433.949630969251	-15416.592758423008	-17.356872546242244	0.7194546624692465	11.482549965206353	0.006195001118398893
122250	-15430.242656163198	-15414.190483500892	-16.052172662307104	0.5225671009370031	10.387826221522936	0.007751359963685789
123000	-15435.432248899593	-15417.001082678145	-18.43116622144779	0.6786766561316969	11.965844819597185	0.007143045649118812
123750	-15434.622691266577	-15416.73654148584	-17.886149780737554	0.6651466912809613	11.947387210630206	0.004648207777422411
124500	-15429.595056654678	-15413.123051943146	-16.472004711531085	0.6935933188147466	11.137181894359513	0.005615308111983247
125250	-15430.007897703495	-15413.19508091944	-16.8128167840558	0.44845985765714436	11.380896398222259	0.006073699002199558
126000	-15433.331701522891	-15415.189782838508	-18.141918684382905	0.9677427458730417	10.873066833850817	0.005719342823302353
126750	-15431.293054070014	-15415.139152291367	-16.153901778646766	0.6179429330412736	11.047081466865455	0.005802075716997826
127500	-15430.765313450265	-15414.764049388461	-16.001264061805042	0.6317675362275814	10.621894238521449	0.007266150058128722
128250	-15428.711650470217	-15412.678148492449	-16.033501977768974	0.5590990911393753	10.010185308994688	0.006741519770324603
129000	-15436.55419550913	-15418.07605937593	-18.478136133200472	0.516701853872375	12.23052981986997	0.006331906522495536
129750	-15434.271811465085	-15418.332417920028	-15.939393545057118	0.6725304747600257	10.201428298047922	0.006934317441469756
130500	-15433.917438227361	-15417.142074424386	-16.775363802974628	0.5337863810970427	11.399623974421624	0.007049821049728793
131250	-15432.582473290246	-15414.779305829577	-17.803167460668135	0.5072629652760333	9.27160562700078	0.00835049608268878
132000	-15432.14547811204	-15415.895496865302	-16.249981246737335	0.5666009180347428	11.104091312074464	0.006837134505516041
132750	-15439.824901793263	-15423.250768624	-16.574133169261913	0.7957244701024532	10.047445518029194	0.007491957081045996
133500	-15435.37937153698	-15418.818633469287	-16.560738067692526	0.4944540855490378	11.311469865188403	0.006079031596644184
134250	-15432.432502903503	-15416.561735634965	-15.870767268537202	0.5298050407780264	10.123728190931244	0.005813938420297227
135000	-15430.136907596427	-15413.869756598031	-16.267150998396502	0.7675249424743326	10.561509810921224	0.006003673393637067
135750	-15432.590617769585	-15415.966388105666	-16.624229663918996	0.4840371383831956	11.4958402675846	0.0048119091882137255
136500	-15429.235344843777	-15413.216871705159	-16.01847313861871	0.6243374207041891	10.8569544326018	0.006175309973828706
137250	-15432.889928029861	-15416.486176702705	-16.40375132715671	0.4405071871836433	10.224205996671579	0.0063512615863673535
138000	-15433.366923920566	-15416.315596275146	-17.051327645420614	0.6478827998621511	11.574096166976116	0.005043048539633744
138750	-15432.012981897116	-15415.608637060806	-16.4043448363101	0.5459931822978888	11.208101311484802	0.00674867103127232
139500	-15435.567404031715	-15419.3603754498	-16.207028581914685	0.44572958139827235	10.286387450868713	0.005867316823702619
140250	-15430.09592466112	-15413.981558950612	-16.114365710507734	0.6690254466099627	9.886502689470406	0.007075248808129211
141000	-15426.776718481793	-15410.394976342845	-16.381742138948812	0.4263557733232322	10.649261796136695	0.006367631705033725
141750	-15432.455384390829	-15415.83377044229	-16.62161394853851	0.46734915576628333	11.244217420579117	0.006726398585024072
142500	-15429.269306032693	-15413.171407636148	-16.097898396545418	0.46734397604934275	10.288376922070801	0.0059885628545604955
143250	-15431.489607206357	-15414.929886566228	-16.5597206401285	0.5416559168076016	9.734786744240896	0.00758969885817087
144000	-15432.696175194173	-15416.199516173283	-16.496659020889716	0.5652959756822851	11.418079573301268	0.005175666030237334
144750	-15432.40107628785	-15414.659303759772	-17.741772528076808	0.6042382388049073	11.854112663706482	0.006542281946278633
145500	-15438.00970067241	-15422.005468341324	-16.00423233108685	0.6895547240493302	10.45663615784488	0.006594865290822353
146250	-15431.686374217184	-15414.228946059415	-17.457428157770423	0.3975240631576015	11.628079458156591	0.005782113873550043
147000	-15431.872956773548	-15416.064661515942	-15.808295257606812	0.6692360502953968	10.047545249936137	0.005544638253573466
147750	-15431.875485278933	-15414.77805368113	-17.097431597803403	0.7454147526934162	11.367984914695203	0.004921075250395541
148500	-15436.60337836614	-15420.658694595468	-15.94468377067351	0.6465876823435243	10.915503231421157	0.005241212643733169
149250	-15434.09884129013	-15415.7917793755	-18.3070619146293	0.4944581158145054	12.147719461809725	0.006747212843492585
150000	-15435.573979288083	-15418.980066299304	-16.593912988779856	0.4796472338408028	11.196271940306115	0.007408459587560496
150750	-15436.853789103203	-15419.624559300264	-17.229229802939372	0.44955104360742676	11.655799850083325	0.006036551386104055
151500	-15432.693717575592	-15415.318073038505	-17.375644537086526	0.8829841771756664	10.865345442447735	0.006113779081080727
152250	-15438.115257535104	-15422.379620046393	-15.735637488711376	0.5407081715765001	10.451097581181818	0.005972652427213875
153000	-15433.194304872031	-15416.758987967694	-16.43531690433781	0.4324173380812394	10.377265789419196	0.006798622314660555
153750	-15431.805876170092	-15415.306715850731	-16.499160319361124	0.4165292210963899	10.795339361671589	0.006377795962925316
154500	-15430.158165945697	-15413.882567726348	-16.275598219348673	0.7799715887960642	10.276731116676915	0.006724627176176278
155250	-15431.788079898834	-15413.795239809606	-17.9928400892273	0.43486803862649986	9.389796023464394	0.007843108290057464
156000	-15433.010134061378	-15415.674562648812	-17.335571412565788	0.5960724093409959	9.245776508727907	0.007047195495833103
156750	-15434.961452043533	-15416.149382743723	-18.812069299810705	0.7046170666660799	12.147913677796666	0.005207543288649289
157500	-15430.576659440745	-15414.426734459157	-16.14992498158839	0.7411884173844309	10.453721650535359	0.006535447117138695
158250	-15431.992078928908	-15415.791123121182	-16.200955807725528	0.450255124478697	10.339812117965131	0.006110190867811668
159000	-15435.50884648036	-15417.503697160986	-18.005149319372748	0.33355826881150463	11.460400060736207	0.0060586618428927754
159750	-15429.70266561393	-15413.817993677856	-15.88467193607296	0.6376462484116925	10.363350169359341	0.006901586739898416
160500	-15431.347321482002	-15415.380114432906	-15.96720704909534	0.6809940165333699	10.102626410198026	0.006667960992555012
161250	-15431.407754731868	-15415.151031576832	-16.25672315503642	0.5154618139669187	10.115734936200036	0.007916394399783934
162000	-15436.417409335327	-15419.586859132562	-16.830550202765117	0.7636484218460622	10.904412710068916	0.007241189698307813
162750	-15431.552362564085	-15415.020054082575	-16.532308481509144	0.8571369833181881	10.184871391348432	0.005558419345297254
163500	-15433.507836657125	-15416.944788187066	-16.563048470058906	0.4475487997397738	11.241453272293315	0.005682040535792964
164250	-15430.146566789115	-15414.167178660364	-15.979388128751609	0.4994613146664185	10.41016205246403	0.006519735709062711
165000	-15431.760553121798	-15415.94225119779	-15.818301924007393	0.523206718552002	10.411419736668039	0.0060100857631890095
165750	-15433.719270627113	-15416.159115648059	-17.56015497905418	0.498655454515107	11.858870923438099	0.006190774584165799
166500	-15432.86674845693	-15416.928829854063	-15.93791860286743	0.48899114575471314	10.615519454955761	0.0058644593603198
167250	-15434.25060578638	-15417.982292301353	-16.268313485026475	0.4300957632666194	10.686062214988187	0.005870832303756184
168000	-15432.63780979871	-15416.227886806611	-16.409922992098796	0.7089439390583774	10.976075782908392	0.006346504830193066
168750	-15435.683682008785	-15418.596619507098	-17.08706250168651	0.6313898206206144	11.558556937502926	0.006418653200985219
169500	-15430.24851238744	-15413.635449852754	-16.613062534685618	0.40447557873421613	10.583922612586933	0.006755659086298311
170250	-15433.249461070747	-15416.597084941513	-16.65237612923458	0.5916919252926819	11.491478073067794	0.0050905693737569365
171000	-15430.926614508919	-15414.926928636789	-15.99968587212996	0.4841104683760459	10.666632686024567	0.006014842312340172
171750	-15432.032194342892	-15414.927221585493	-17.10497275739823	0.8426236878110621	10.841553474998316	0.006442707020093939
172500	-15429.03529115551	-15412.900053759822	-16.135237395687007	0.6845550023128207	10.750784735391832	0.006429276304494516
173250	-15429.501609219207	-15413.004449732807	-16.49715948640092	0.5788435994253435	11.306637717832041	0.0061133887181738684
174000	-15434.594306015575	-15418.667312739566	-15.926993276008611	0.4987962383476864	10.684021587837153	0.005741989920056425
174750	-15436.30769634853	-15419.143563694353	-17.164132654176605	0.9154996968937148	9.77047274025873	0.006242923646910606
175500	-15431.825937124064	-15415.421993239657	-16.40394388440657	0.505802352497458	11.122766745619753	0.006884877287727186
176250	-15433.804562661853	-15415.475751142563	-18.328811519289292	1.0212604153008265	10.628784060908359	0.006445680227613197
177000	-15432.346317310627	-15415.19841903104	-17.147898279587775	0.3706009369046539	11.10960790009587	0.0062657697981964395
177750	-15432.851677911607	-15416.639640620917	-16.21203729069074	0.8070380363440536	10.085604764063369	0.005224208794971492
178500	-15430.532029609361	-15412.065038101915	-18.46699150744712	0.30710590846483743	11.51993860002818	0.005708810479757547
179250	-15432.696698404574	-15416.980463243863	-15.716235160710928	0.5194696283519222	10.396121889158005	0.005214823402519602
180000	-15428.598274673512	-15412.786012150587	-15.812262522923994	0.61880264202631	10.73697063038888	0.005648194551705823
180750	-15432.556541074067	-15416.354082300226	-16.202458773841176	0.6829641371985672	9.795477367899846	0.006436859042578055
181500	-15430.194840197808	-15413.945617387024	-16.249222810783948	0.4740235247462961	11.019331252064624	0.006089498664903115
182250	-15430.60945383267	-15413.522476149998	-17.08697768267389	0.5808523883094595	11.687039419222572	0.005537307640853433
183000	-15431.496134789008	-15414.944175387041	-16.551959401966105	0.40088432351634146	10.932606756052886	0.005504096605552021
183750	-15431.104936632977	-15412.234604639403	-18.870331993573274	0.8825491130626729	11.55221692032037	0.0068920484434419884
184500	-15431.215250625455	-15415.427575659225	-15.7876749662294	0.5455581669839307	10.41307555415656	0.006398966346505317
185250	-15434.53678413382	-15417.40146047212	-17.13532366169879	0.3883976795817534	11.305178330372932	0.006208095504681615
