Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-116838.74907288692	-63557.93077873414	-53280.818294152785	0.1	1.3266553065644642E-9	0.01
750	-34928.60179641968	-22223.260638418033	-12705.341158001647	3651.8309160224344	1.5086948378777152E-4	1.2323642140263227
1500	-15430.9266791501	-15217.915386806564	-213.01129234353533	13.697770425573577	3.259461494834448	0.022210859094792236
2250	-15017.689588213427	-15001.02986000036	-16.659728213066263	0.7062110732791914	10.835560570644006	0.005997867640043761
3000	-14877.64499774187	-14859.053303010302	-18.591694731568328	0.42431086557809905	12.250723366270465	0.0053964985350200174
3750	-14864.694843671501	-14847.143596446162	-17.55124722533931	0.38790855264846613	11.632553838820737	0.005444365682723182
4500	-14872.411231547969	-14850.492687288208	-21.91854425976077	1.0410936141987222	12.030818490453512	0.00441466082671925
5250	-14850.734159523608	-14833.661924489777	-17.072235033831568	0.6665557474875597	11.428124512917101	0.006919002823809803
6000	-14850.895056963951	-14832.666211716216	-18.228845247734217	0.42578228498401016	12.0484849836192	0.0065396274008905075
6750	-14846.88227613941	-14830.119721187879	-16.76255495152972	0.8019318285109767	10.766529116589663	0.006984657217407267
7500	-14847.774657878743	-14831.44529056872	-16.329367310023912	0.5163934845501963	10.948562130674707	0.00812138802634833
8250	-14846.41653742402	-14829.789723012738	-16.626814411281163	0.6250233722698709	11.268135706120868	0.00714287757654379
9000	-14847.297675023941	-14829.491189179542	-17.806485844400136	0.688638076042235	11.82240678277807	0.005284086056154923
9750	-14846.281760466898	-14829.816495845484	-16.465264621413876	0.4657794237153758	11.194945668206117	0.006191996655436372
10500	-14845.72486845742	-14828.826061701642	-16.898806755778196	0.5510588017277629	9.465777412906093	0.0070372308928123295
11250	-14845.217613970628	-14828.89265502025	-16.324958950376722	0.666403807788528	10.997945529493892	0.0067553543895668925
12000	-14846.154244421317	-14829.76201335604	-16.39223106527764	0.5449361727214295	11.295554303559532	0.005985439852522343
12750	-14850.472214105796	-14834.657915493137	-15.81429861265832	0.5335237938286422	10.446934687678223	0.006311879928147053
13500	-14845.053236496959	-14828.811319879705	-16.24191661725298	0.5881493938624365	11.181980880434377	0.0060238803579548365
14250	-14848.599746710963	-14832.350344815051	-16.249401895911046	0.6961807304957103	10.874277488339528	0.006435796004481586
15000	-14861.212207147279	-14839.739518564982	-21.47268858229644	0.5306024048517688	13.202296090575079	0.005000085914353244
15750	-14846.270626801619	-14830.557710915995	-15.712915885623449	0.6775425192735828	10.13550394354495	0.005315289252841791
16500	-14844.033362146143	-14828.0037411874	-16.029620958743426	0.4851897871592057	10.759234036923333	0.006382930981171239
17250	-14848.524926372502	-14831.097072957244	-17.42785341525743	0.7198723259594524	11.523693929887854	0.00621469623876982
18000	-14849.0101988679	-14832.988303878547	-16.0218949893541	0.5962702076229665	11.081242302990379	0.005338277622981233
18750	-14849.58096284239	-14833.919500331747	-15.661462510643426	0.6429555207410698	10.280826878881344	0.00573321460373659
