Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
91500	-14853.818984606414	-14836.951001596528	-16.867983009886267	0.6277270007226826	11.504440985125909	0.005970313832600976	
92250	-14848.949391066642	-14828.774248428414	-20.175142638229346	0.9170740123797848	11.91491520576347	0.0061067745981283695	
93000	-14846.766135425649	-14830.767637432642	-15.99849799300637	0.6598205101490726	10.851429732420932	0.00599642146729135	
93750	-14843.636386077644	-14827.808728866521	-15.827657211122425	0.5986032479785803	10.36627653645985	0.007202927765766684	
94500	-14851.29196863245	-14831.263829941623	-20.028138690826257	0.7492999714212034	12.447242306267919	0.0051140611472077395	
95250	-14851.011278311456	-14835.173849902236	-15.837428409220642	0.6533800883608962	10.595945720921337	0.006364223241230466	
96000	-14853.363276351929	-14834.124808194585	-19.238468157344034	0.6513101683540773	12.386183442363906	0.005305258896477102	
96750	-14854.684253828975	-14838.517600835194	-16.166652993781767	0.7498274031877745	10.04562019718302	0.006740540246193158	
97500	-14846.354093602764	-14830.020242575978	-16.333851026785876	0.8155917894522149	10.299017051924768	0.006299815379918607	
98250	-14847.858143185973	-14829.999270153383	-17.858873032589983	0.32839519490503527	11.139343295441392	0.0071142317083835675	
99000	-14846.361938250644	-14830.264976173108	-16.09696207753529	0.5236643933638534	11.082573874990313	0.005899702982598674	
99750	-14852.162436526616	-14835.31781120383	-16.84462532278697	0.5717921114493288	11.435309069488143	0.007287396764038542	
100500	-14856.02599158889	-14837.967775502217	-18.058216086673053	0.9478617568907457	10.926983736601306	0.006450689775466393	
101250	-14851.574307140541	-14835.489111267842	-16.085195872700496	0.47609315225873605	10.31390186905817	0.006419891340282811	
102000	-14847.128286389863	-14830.067408575871	-17.06087781399159	0.7167935719555815	11.443018221585556	0.005196488155931721	
102750	-14847.955771023833	-14831.887826402575	-16.067944621257332	0.5880190879000867	10.97648264644472	0.0065503356664081275	
103500	-14847.34007176053	-14831.299858099326	-16.040213661203726	0.6544743491315849	10.772204166194404	0.006919566094818645	
104250	-14848.287021619171	-14832.265628633972	-16.02139298519921	0.6259700277869489	10.981958517283354	0.005961537169477696	
105000	-14851.370844605412	-14834.082754618643	-17.288089986769428	0.7499781482554662	11.38526730471699	0.005902523754268345	
105750	-14854.689768503506	-14836.447598578836	-18.242169924670165	0.351124480328675	11.852921934204348	0.00532621870199097	
106500	-14852.973047834397	-14836.943550118014	-16.029497716383766	0.5334939417507527	10.971471271222514	0.006151152775730259	
107250	-14853.349026425307	-14834.80761379392	-18.54141263138689	0.38544169499800524	12.095614156382148	0.006128177733305631	
108000	-14853.546432009936	-14835.532744425633	-18.013687584302787	0.739973188841311	11.678947200907567	0.007068694818072352	
108750	-14851.090117532325	-14833.296253028455	-17.79386450386977	0.4282294128327907	11.899969310077733	0.006240819740849848	
109500	-14847.88131331578	-14831.879367574518	-16.00194574126157	0.722689406764917	10.21378891084146	0.006678789744624562	
110250	-14849.802808650898	-14832.137033936153	-17.66577471474625	0.7876992594653861	11.443628978829794	0.005909068292747998	
111000	-14849.41752351063	-14831.297417768812	-18.120105741817735	0.8289045262636779	11.471793173179053	0.0064125588161390865	
111750	-14849.351300979302	-14832.903600602333	-16.447700376969838	0.750660570561247	9.678357639480724	0.006276116342367712	
112500	-14856.839604339555	-14840.767704775726	-16.07189956382938	0.6863652524272832	10.630379642437134	0.006649516393684693	
113250	-14851.110527500192	-14835.138737781126	-15.971789719065146	0.5233462683812697	10.008562857783135	0.00575975478256741	
114000	-14853.708434733671	-14836.63688946918	-17.071545264490016	0.9156016570592216	10.3156339259548	0.005851537687670464	
114750	-14850.90781136397	-14830.93905872965	-19.968752634319934	1.0065625916341345	11.553205754119963	0.005674222516686274	
115500	-14846.934767192115	-14830.023754594598	-16.911012597515946	0.8186473910276835	10.822472485975503	0.007020384171152334	
116250	-14846.98789753408	-14830.696692124327	-16.291205409752717	0.5947099054186921	11.17909876871442	0.006412041828547842	
117000	-14852.448337364762	-14833.374516101116	-19.0738212636461	0.5505927007256723	12.428174667933698	0.006477366823051111	
117750	-14851.031511767733	-14834.584541302882	-16.446970464850985	0.6500138269243433	11.159550725054032	0.0067002441929008465	
118500	-14855.439963435298	-14834.817485839545	-20.62247759575257	0.7176481998918337	12.604579089543012	0.006499679351705474	
119250	-14847.255202503107	-14831.128016102239	-16.12718640086886	0.4958813507438459	9.986931402525105	0.005928162597099652	
120000	-14854.406416621807	-14838.271088066858	-16.135328554948046	0.4891641143885255	10.81729924964617	0.006800755570700668	
120750	-14851.049528366024	-14833.18669987915	-17.86282848687317	0.44536560538391695	11.924552397736463	0.0064862858764459675	
121500	-14851.592475723835	-14835.029817779041	-16.562657944794914	0.44604289548999876	11.166728616342983	0.006187449763251415	
122250	-14850.240807065515	-14833.276033843556	-16.964773221958417	0.36658824035312887	10.539135523650762	0.006011668675559908	
123000	-14848.954535853314	-14833.235873039717	-15.718662813596426	0.58326629822727	10.341135099066916	0.006087256267211721	
123750	-14848.984844357532	-14831.633448995264	-17.35139536226752	0.5701555598613947	11.733860148872125	0.007275147489550885	
124500	-14852.665564933954	-14836.764515183968	-15.901049749986253	0.6719226148673864	10.383085944684032	0.0072764895731761035	
125250	-14845.628396733462	-14829.456853549253	-16.171543184210197	0.5568090403802581	11.101131578852106	0.006384520856508735	
126000	-14848.783198698053	-14828.737149582521	-20.0460491155313	0.33464837261108266	12.548153240347405	0.00524088351034717	
126750	-14846.316188414152	-14829.79534463806	-16.520843776091702	0.49580604889985264	9.854429139281564	0.007562822054757872	
127500	-14845.783879021468	-14827.691808611831	-18.092070409637053	0.9685959014172808	10.811518626073845	0.0067836068184781596	
128250	-14853.61112634745	-14831.486705597103	-22.124420750347987	0.39751427592837363	13.363408486713924	0.005067974666508253	
129000	-14848.442997179318	-14832.3876249494	-16.055372229918074	0.5725225112933559	9.865722500287685	0.006268585834314502	
129750	-14847.232929062724	-14830.220688827378	-17.01224023534677	0.45460025496321965	11.567297616492372	0.006100099774769185	
130500	-14857.497247260919	-14841.296464283752	-16.2007829771673	0.5413783553452969	11.081154790495265	0.006619757686908972	
131250	-14851.431959041978	-14835.310183428359	-16.12177561361868	0.7201465644314662	10.498879019531865	0.007452863999720125	
132000	-14843.818602089714	-14827.796100370542	-16.022501719171085	0.7009934078176203	10.687326416558156	0.006182025187948146	
132750	-14846.10683870955	-14828.837968625947	-17.268870083603275	0.6555735601881629	11.655121796195584	0.005700302454884848	
133500	-14846.543988155985	-14829.478252859237	-17.065735296747636	0.645987449202417	11.526037540902552	0.006382349148212321	
134250	-14848.238332656469	-14831.464887661836	-16.77344499463289	0.7965979383537888	10.980675405643328	0.005732288576640185	
135000	-14849.348446669452	-14831.30004866278	-18.048398006670816	0.5813505256035197	12.073402605649406	0.005769584553945794	
135750	-14844.181743927538	-14827.290146102936	-16.891597824603032	0.6101055806608108	11.54678901016315	0.0058131831984605704	
136500	-14845.889642152652	-14829.684421980312	-16.20522017234016	0.5461495444191597	11.126077568214054	0.006236575440655456	
137250	-14847.779003176116	-14831.77416116347	-16.00484201264578	0.6669778642944096	10.694552333526065	0.006713627117692526	
138000	-14850.319416486544	-14833.32009078701	-16.9993256995326	0.6352030035143561	11.522450330716548	0.006049407665847606	
138750	-14846.944845297114	-14828.41175618259	-18.533089114523584	0.9544063170154108	11.11262811895585	0.0069516882963414775	
139500	-14851.144617500899	-14833.68163863608	-17.462978864818375	0.4167834569007292	11.758319405303812	0.0053533856701878605	
140250	-14847.574127774764	-14831.534522261922	-16.039605512842847	0.5029263211606511	10.872917551521857	0.0063793883251250265	
141000	-14848.013415569008	-14831.1433848294	-16.870030739608907	0.3846332000099141	10.666472855109028	0.007056851764670479	
141750	-14846.365107529497	-14828.74584181499	-17.6192657145054	0.888026269318872	11.005451704832208	0.006318261356779852	
142500	-14842.132955064912	-14825.940624644412	-16.192330420499637	0.4544406201568315	10.885801009305322	0.005974557951813246	
143250	-14845.861251701224	-14829.130379483173	-16.730872218052124	0.4069177847389905	10.978902568045996	0.00683090837673142	
144000	-14848.191294682734	-14832.314124539911	-15.87717014282289	0.529479973453406	10.79262209964054	0.00618359983086104	
144750	-14845.159080885292	-14828.267115740799	-16.89196514449343	0.4309643431176437	11.388886482193232	0.006242981135201507	
145500	-14849.887433662505	-14831.459127667355	-18.428305995150296	0.746303686472915	11.871671439475586	0.00616179308754785	
146250	-14852.687698661577	-14836.767935907757	-15.919762753818828	0.5899476911733339	10.884102369763555	0.006178840629125523	
147000	-14854.455516614473	-14837.233754053768	-17.22176256070417	0.5697658735068801	9.403902005772053	0.009388027265355313	
147750	-14852.082318610852	-14835.117976102556	-16.96434250829582	0.42323410921040033	10.031238108466345	0.00854218063769866	
