Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
166500	-14848.332127626003	-14830.170283178208	-18.161844447796202	0.5336991109557916	12.110122744332385	0.006575535642814133
167250	-14847.954132389743	-14831.923722129935	-16.030410259806736	0.5637290246199667	10.810252526186305	0.007314628579555011
168000	-14847.028694170958	-14829.738951719406	-17.289742451552268	0.6880954284446587	11.476292719926924	0.007193099460518134
168750	-14849.510141801664	-14831.021949886079	-18.488191915585446	0.5641218520786443	12.174479111420457	0.007315641107404595
169500	-14847.559710590791	-14830.815965077241	-16.74374551354961	0.4440858763967701	9.977511189701467	0.007600113402438111
170250	-14847.095484782762	-14828.989883057266	-18.10560172549532	0.5748755529244494	12.159577167264631	0.005146249028036821
171000	-14847.52667243936	-14830.66335122193	-16.86332121742958	0.6937470594561473	11.430382413432598	0.00522500669338868
171750	-14855.946029970628	-14835.749708202608	-20.196321768019885	0.6115856831156539	12.722392042702646	0.0059921252131277195
172500	-14848.348331049754	-14832.484574921767	-15.86375612798664	0.5590378374204756	10.434582774859111	0.007140652873134094
173250	-14848.001249124927	-14829.707205247454	-18.294043877472205	0.7811744924654185	11.758566850052668	0.005407517265778953
174000	-14856.336704424346	-14839.82317407569	-16.51353034865682	0.43027269497325954	9.944192517873747	0.005021719177740365
174750	-14848.383737704708	-14831.380066082755	-17.003671621952126	0.4457997412596103	11.625747200156152	0.005016776590174836
175500	-14849.948831452371	-14828.833754997047	-21.11507645532442	0.3430600556214485	12.938177131224679	0.005297238437706455
176250	-14854.571811795877	-14832.58881684588	-21.98299494999655	0.5959750996094141	13.250620829679141	0.005306762285694494
177000	-14845.360406281863	-14829.216014664373	-16.144391617490975	0.45525816591068397	10.798640193726184	0.005946436213294455
177750	-14847.390072670602	-14830.94643505096	-16.44363761964135	0.6041812076568052	11.28343961897481	0.0060678175446859115
178500	-14846.138187529463	-14828.816325747579	-17.321861781883126	0.6043035353920146	11.736151111339867	0.006136456409609782
179250	-14847.568288736293	-14831.276727699376	-16.291561036915795	0.7576114741075191	10.715081960244513	0.006251048534401641
180000	-14847.857363934116	-14831.347287531777	-16.510076402339443	0.712113655383797	9.563069573418757	0.006755278238938254
180750	-14846.665017534648	-14830.839120689114	-15.825896845532998	0.5897888667612532	10.619593886186575	0.00693332790335002
181500	-14847.954407596273	-14828.821106552148	-19.13330104412442	0.44272580965354685	9.010749630307659	0.008118496950027393
182250	-14845.41347075916	-14829.422469389645	-15.991001369515043	0.618974548380468	10.538270927821806	0.007935132199518856
183000	-14843.529533917534	-14827.456235222435	-16.073298695098728	0.49406991770595043	10.684275911995192	0.007303963168719118
183750	-14846.470168428996	-14828.631753922444	-17.838414506551107	0.8557118495994886	11.279274886426949	0.005747466334519132
184500	-14849.499648507344	-14831.433695897664	-18.065952609681062	0.4466586702145225	12.083146197229125	0.005638818697312907
